"activity"	"subject"	"tbodyaccmeanx"	"tbodyaccmeany"	"tbodyaccmeanz"	"tbodyaccstdx"	"tbodyaccstdy"	"tbodyaccstdz"	"tgravityaccmeanx"	"tgravityaccmeany"	"tgravityaccmeanz"	"tgravityaccstdx"	"tgravityaccstdy"	"tgravityaccstdz"	"tbodyaccjerkmeanx"	"tbodyaccjerkmeany"	"tbodyaccjerkmeanz"	"tbodyaccjerkstdx"	"tbodyaccjerkstdy"	"tbodyaccjerkstdz"	"tbodygyromeanx"	"tbodygyromeany"	"tbodygyromeanz"	"tbodygyrostdx"	"tbodygyrostdy"	"tbodygyrostdz"	"tbodygyrojerkmeanx"	"tbodygyrojerkmeany"	"tbodygyrojerkmeanz"	"tbodygyrojerkstdx"	"tbodygyrojerkstdy"	"tbodygyrojerkstdz"	"tbodyaccmagmean"	"tbodyaccmagstd"	"tgravityaccmagmean"	"tgravityaccmagstd"	"tbodyaccjerkmagmean"	"tbodyaccjerkmagstd"	"tbodygyromagmean"	"tbodygyromagstd"	"tbodygyrojerkmagmean"	"tbodygyrojerkmagstd"	"fbodyaccmeanx"	"fbodyaccmeany"	"fbodyaccmeanz"	"fbodyaccstdx"	"fbodyaccstdy"	"fbodyaccstdz"	"fbodyaccmeanfreqx"	"fbodyaccmeanfreqy"	"fbodyaccmeanfreqz"	"fbodyaccjerkmeanx"	"fbodyaccjerkmeany"	"fbodyaccjerkmeanz"	"fbodyaccjerkstdx"	"fbodyaccjerkstdy"	"fbodyaccjerkstdz"	"fbodyaccjerkmeanfreqx"	"fbodyaccjerkmeanfreqy"	"fbodyaccjerkmeanfreqz"	"fbodygyromeanx"	"fbodygyromeany"	"fbodygyromeanz"	"fbodygyrostdx"	"fbodygyrostdy"	"fbodygyrostdz"	"fbodygyromeanfreqx"	"fbodygyromeanfreqy"	"fbodygyromeanfreqz"	"fbodyaccmagmean"	"fbodyaccmagstd"	"fbodyaccmagmeanfreq"	"fbodybodyaccjerkmagmean"	"fbodybodyaccjerkmagstd"	"fbodybodyaccjerkmagmeanfreq"	"fbodybodygyromagmean"	"fbodybodygyromagstd"	"fbodybodygyromagmeanfreq"	"fbodybodygyrojerkmagmean"	"fbodybodygyrojerkmagstd"	"fbodybodygyrojerkmagmeanfreq"	"angletbodyaccmean,gravity"	"angletbodyaccjerkmean,gravitymean"	"angletbodygyromean,gravitymean"	"angletbodygyrojerkmean,gravitymean"	"anglex,gravitymean"	"angley,gravitymean"	"anglez,gravitymean"
"56"	"SITTING"	"10"	0.270612056481481	-0.015042681852037	-0.104253238796296	-0.982901825925926	-0.917979529962963	-0.967826981666667	-0.984285968148148	-0.916248878703704	-0.968075529259259	-0.930557789444444	-0.530187893888889	-0.800206664444444	0.831042660740741	0.665760314074074	0.832938708333333	-0.960902395740741	-0.999084275740741	-0.989866418703704	-0.996959136296296	-0.985863124074074	-0.932455339444444	-0.970469402777778	-0.546289455455556	-0.506736375592593	-0.491780777216667	0.167071479222222	-0.107684302981481	0.113326097403704	0.0503992037962963	0.133180324918519	-0.133497250381481	0.225243018494259	-0.0520320732111111	0.280993457685185	-0.131634714774074	0.117422348933333	-0.0119381965444444	-0.042163691537037	-0.166637015509259	-0.0659910681962963	0.791887198148148	-0.041260775	0.20253457287037	-0.973128354074074	-0.935690006481481	-0.966898520555556	-0.974069460925926	-0.938546448703704	-0.968334585	0.729025602407407	-0.0482690980555556	0.199256420777778	0.805966876296296	-0.0344205616666667	0.195420551648148	0.255464995537037	0.4903428	-0.642956951666667	-0.90029046962963	-0.97654509037037	-0.948152738148148	-0.974102599074074	-0.823305793481481	-0.781796086481481	-0.712846540814815	-0.483908272703704	0.505768819814815	-0.527685131851852	0.549765430740741	-0.473409906688889	0.432729719162593	-0.425847185590741	0.433980153203704	-0.386167355646296	0.411974786185185	-0.43753593937037	0.460279115266667	-0.00332495316666666	-0.0799920948407407	-0.0573292534518519	0.0775372505185185	0.00897875458703704	-0.00499566427666667	-0.988946414074074	-0.980756789814815	-0.988255803703704
"57"	"STANDING"	"10"	0.276650300681818	-0.0155418603409091	-0.107964083931818	-0.978403481818182	-0.919561843409091	-0.941271440454545	-0.984416503181818	-0.925313610909091	-0.941877510227273	-0.907958480681818	-0.512570946136364	-0.786048819545455	0.81073652	0.65087373	0.814098061363636	-0.953053126136364	-0.999308628636364	-0.997165463409091	-0.994342438636364	-0.989971136363636	-0.945057450454545	-0.945542254545455	-0.438524941363636	-0.367262308522727	-0.430990222477273	0.277510257379545	-0.0822947804931818	0.165562632	0.0570677224272727	0.00844508464195455	-0.0626740147740909	0.271094555477273	-0.0948689461363636	0.131338112431818	-0.0829666066136364	0.116661699899773	-0.130514072427045	-0.0786718635545455	-0.100090473340909	-0.0250130712954546	0.954008785454545	-0.0431597830454545	0.0346980210431818	-0.991259485	-0.975410724090909	-0.959579657727273	-0.991358559772727	-0.975738334318182	-0.960852715909091	0.882666365909091	-0.0623562033409091	0.0347141997136364	0.9714513925	-0.0236647114772727	0.0265497161295455	-0.395440702727273	0.874848220681818	-0.938295019545455	-0.992124777954545	-0.991861869772727	-0.9771311375	-0.964374215227273	-0.961606731363636	-0.740406301022727	-0.563085207111364	-0.235012648659091	0.270803883522727	-0.306823948840909	0.343128399159091	-0.442755361431818	0.417175808863636	-0.428589985794545	0.455713875590909	-0.543336219545455	0.552290575454545	-0.560929054772727	0.566533531136364	-0.123337770113636	-0.107895052059091	0.0985991069090909	0.0809784390227273	0.0119007630575	-0.00485841031477273	-0.964311490454545	-0.941328663409091	-0.9764306
"58"	"WALKING"	"10"	0.278574076603774	-0.017022351190566	-0.109057512132075	-0.178709734396226	-0.0227431651698113	-0.395645072075472	-0.24733005790566	-0.0833112748886792	-0.378319836415094	0.0633464077339623	0.102748652126415	-0.25232745090566	-0.00690791115283019	0.0737292091132075	0.538177417924528	-0.149051197301887	-0.65549503245283	-0.810005310754717	-0.829563468490566	-0.335355627924528	-0.355863206415094	-0.370940608113208	0.488530939056604	0.213988883688679	0.0392338337698113	-0.32278283439434	0.291326287258491	-0.110775014192453	0.164467255660377	-0.00820438260188679	0.137883163613208	0.0806347680303774	-0.0236897919981132	0.0856103041706604	0.0787923187924528	-0.0159152819622642	-0.235667818698113	-0.111307664960377	-0.0544503301292453	-0.0611848628867925	0.963092149811321	-0.0838277013962264	0.0549276242264151	-0.974435158113208	-0.971114719811321	-0.957862728301887	-0.974889536981132	-0.971651198679245	-0.959583001698113	0.897812604150943	-0.10015321409434	0.0565184422264151	0.973857097358491	-0.0648407767924528	0.0466966300943396	-0.511628609811321	0.898756928490566	-0.958431028679245	-0.994455164528302	-0.975404286226415	-0.973328341320755	-0.963615479056604	-0.995335293962264	-0.735146776830189	-0.298069872716981	-0.348840898113208	0.440848612641509	-0.530050709245283	0.61630383	0.101902065939623	-0.0702883456773585	-0.0358114687377359	0.167594310698113	0.00830532841509434	0.0130639250283019	-0.0314195980188679	0.0448543793169811	-0.255533764679245	-0.227582018941509	-0.0244950234339623	0.0857943809283019	0.00408248792641509	-0.0162953195396226	-0.0521991013207547	0.0750804952113207	-0.511662905849057
"59"	"WALKING_DOWNSTAIRS"	"10"	0.290401594315789	-0.0200050770710526	-0.110848597247368	0.295733547631579	0.00407915363157895	-0.183557562032895	0.238117344078947	-0.0266684508105263	-0.203851933973684	0.550059192368421	0.0479110281263158	-0.0126495390947368	-0.156450969	0.130143913771053	0.289993150421053	0.189772199631579	-0.155477924868421	-0.79611432	-0.690634855526316	0.106287421653421	-0.278177829947368	-0.260228279431579	0.342976543421053	0.221561785697368	0.127159054684211	-0.354066845526316	0.305061414973684	-0.290672934582053	0.373342851955263	-0.0152483362131579	0.0432248973931579	0.125135577112368	0.186782665348947	0.106313992157895	0.0817178478552632	-0.107302694710526	-0.0553484576918421	-0.140486638289474	0.0563234309473684	-0.0941661335	0.939807421052632	-0.0646160768947368	0.0418715409263158	-0.939267613157895	-0.937003823684211	-0.902085224736842	-0.939334077631579	-0.938204574210526	-0.903797883421053	0.886134392368421	-0.0713833689105263	0.0546430461289474	0.938309053947368	-0.0552319088421053	0.0197171149865789	-0.637683153684211	0.838052620789474	-0.972373378421053	-0.994508409210526	-0.939095458684211	-0.941087072368421	-0.909905748157895	-0.529655370526316	-0.574348522482632	-0.217206736163158	-0.576853445263158	0.654746103947368	-0.732040355789474	0.808709983421053	-0.229563556105263	0.269468964947368	-0.365109303947368	0.480989042368421	-0.309447096763158	0.343319049342105	-0.376200957992105	0.405667760394737	0.105778192815789	-0.3518677525	-0.0216573754473684	0.100959387447368	0.0107824902368421	0.000152617173684209	0.223275806105263	-0.105020355562895	-0.318188417289474
"60"	"WALKING_UPSTAIRS"	"10"	0.267121853404255	-0.0143854920340426	-0.118180420834043	-0.161591924234043	-0.00555287692765957	-0.0738744931340426	-0.215119113212766	-0.0166283664148936	-0.0834337844042553	0.105133447565957	0.0575917157851064	-0.116010665004255	0.12316613323617	0.190750665034043	0.347838347744681	-0.0269032676680851	-0.641540761702128	-0.805134564893617	-0.596021824042553	-0.326109933361702	-0.250803859617021	-0.151985032891489	0.419821361914894	0.224394650631915	0.0386964196404255	-0.348384890525532	0.28913139733383	-0.180504734570213	0.183995424429787	-0.10754647506383	0.0796406201489362	0.145511446555106	0.0855490514468085	-0.220193797906383	0.132195018640426	-0.0624723770659574	-0.00428487709361702	-0.11395241712766	-0.176163838978723	-0.0663678299361702	0.931861027446809	-0.0565670278723404	0.0227527702016383	-0.959216072340425	-0.937039417446809	-0.864745838297872	-0.960820662978723	-0.937343112340426	-0.868249890638298	0.872130788723404	-0.0658850972340426	0.0475263205957447	0.937348127234043	-0.0486233843404255	-0.00717502323276596	-0.431315484255319	0.817282446170213	-0.913163081702128	-0.996514828723404	-0.963387200425532	-0.938168875531915	-0.88135685	-0.43190205787234	-0.553152445202128	-0.146336911255319	-0.571136571702128	0.623269444255319	-0.674311711489362	0.724280785319149	-0.327754393829787	0.360986558510638	-0.442576904042553	0.541668689148936	-0.670884374893617	0.69286272106383	-0.714005516382979	0.731351183829787	0.0780354899574468	-0.281400055012766	-0.0457011287106383	0.0648829303510638	0.0266314282191489	-0.0513375831851064	-0.187220175510638	-0.177803083425532	-0.607520480212766
"61"	"LAYING"	"11"	0.280592970877193	-0.0176598052315789	-0.108786578070175	-0.98477733	-0.972196873859649	-0.971311176842105	-0.986755605438597	-0.974316431578947	-0.97357199245614	-0.925159091578947	-0.557098157192983	-0.803127134035088	0.832556698070175	0.677448278596491	0.82905954122807	-0.979845680350877	-0.999422911754386	-0.999313143157895	-0.99833016245614	-0.988663179473684	-0.980780259473684	-0.979083903157895	-0.53760681177193	-0.602879245789474	-0.517038482035088	0.125850110912281	-0.06713134983	0.0372597250052632	0.145954305342105	0.236240604368421	-0.0826570739308772	0.181984018315789	0.167009028540351	0.218421208544386	-0.0752359298280702	0.0806464545650877	0.0186737282333333	-0.20833027533386	-0.0324846536807018	-0.299803529087719	-0.134832031403509	0.943017941403509	0.112620189964912	-0.97956560245614	-0.990765579649123	-0.984192606315789	-0.980556499122807	-0.990911960526316	-0.984614473859649	-0.195266400192982	0.89338992877193	0.107499499631579	-0.097764695877193	0.953076756140351	0.111892620789474	-0.218018063438597	-0.893494589473684	0.782138426666667	-0.967951815614035	-0.981824096315789	-0.991274734035088	-0.986013702807018	-0.679568857349123	-0.832607018010526	-0.726319770666667	-0.516057562508772	0.532756442982456	-0.549417465438596	0.566161274385965	-0.123674049487719	0.108214358392281	-0.152166209749123	0.220051462196491	-0.334517700263158	0.357181335510526	-0.379628602701754	0.399394481894737	-0.365905131894737	-0.122153674824561	-0.0111856699403509	0.0766645337017544	0.0122193853629825	0.00277690502070175	-0.985259108596491	-0.972777455263158	-0.982111784210526
"62"	"SITTING"	"11"	0.276590197358491	-0.0149195616754717	-0.112840218339623	-0.982796562075472	-0.921402118113208	-0.968370181886792	-0.985517825283019	-0.922185628113208	-0.967861999622642	-0.921792559811321	-0.519116823207547	-0.808417803773585	0.829553076792453	0.668913077735849	0.82619502509434	-0.963030721698113	-0.999589261698113	-0.993810610377359	-0.997444678867925	-0.989214302264151	-0.940431281698113	-0.967388583773585	-0.492118272301887	-0.439726923962264	-0.492934074943396	0.126443288843396	-0.0633717070377358	0.0850651979792453	0.116609139581132	0.0907564684528302	-0.0741222941792453	0.229634505777358	-0.0788536363660377	0.238243135684906	-0.0852650724358491	0.103549418471698	-0.0651074627358491	-0.0782926317207547	-0.0739063570584906	-0.139938512454717	0.871963798301887	0.213716305739623	0.188531695981132	-0.988069341132075	-0.949792572075472	-0.971661610754717	-0.988561196415094	-0.952046546226415	-0.972093686037736	0.801406983773585	0.193196068149057	0.186351602245283	0.889230720188679	0.218846161509434	0.185848847962264	-0.057230097754717	0.669392312264151	-0.833923009056604	-0.924338901886792	-0.990083376981132	-0.959848970754717	-0.973677270566038	-0.814629446622641	-0.592707986450943	-0.682733698679245	-0.452940434584906	0.490929264566038	-0.529245117924528	0.567964229056604	-0.375363589269811	0.334160229148491	-0.333515714140038	0.350583329483019	-0.357991071754717	0.378983189754717	-0.399698267320755	0.417642339056604	-0.55821729509434	0.0120653684075472	-0.166800729377358	0.0761777324716981	-0.000213838552075472	0.00833400761716981	-0.980335163584906	-0.966766643396226	-0.983441609622641
"63"	"STANDING"	"11"	0.277715562765957	-0.0171990886595745	-0.108686630425532	-0.994978878723404	-0.964173331702128	-0.986382712765957	-0.995974194255319	-0.964230933617021	-0.98648704212766	-0.936828318297872	-0.554519100638298	-0.815106313404255	0.846755654042553	0.678324933404255	0.839918649574468	-0.985155544468085	-0.999941440851064	-0.999164154680851	-0.999652064680851	-0.996579978297872	-0.970936346808511	-0.985366246595745	-0.666823082553191	-0.499933217361702	-0.558522584680851	0.280541629461702	-0.126105856821277	0.1461358819	0.0502118907446808	0.138399717571915	-0.125541066068085	0.246781139821277	-0.0779423575668085	0.301921329042553	-0.119266207714894	0.140963234780851	-0.117938979587234	0.0951316576510638	-0.118983769485106	-0.0057263752269149	0.956464535957447	-0.173082704680851	0.127198423404255	-0.994529398085106	-0.981047828723404	-0.989433253617021	-0.994756815957447	-0.981200123404255	-0.989701856170213	0.883102020425532	-0.190945164255319	0.120286658765957	0.97420741212766	-0.149734466808511	0.127535304702128	-0.269602208085106	0.881333431489362	-0.953331425106383	-0.962168800425532	-0.995487422340426	-0.982069176382979	-0.99072785106383	-0.940950101702128	-1	-0.709706947021277	-0.338652440957447	0.359746682242553	-0.380925696395745	0.402284977106383	-0.387019210212766	0.343247138957447	-0.339193516425532	0.352708174446809	-0.277081763419149	0.291887540664255	-0.306484433370213	0.31856519596383	0.277362115485319	-0.410221230180851	0.111656315134043	0.0760097721914894	0.0124130965551064	-0.00074591623212766	-0.992527404255319	-0.979428279574468	-0.990132989574468
"64"	"WALKING"	"11"	0.271821892881356	-0.0166475833623729	-0.106096304033898	-0.422842071864407	-0.0522120750440678	-0.530626311355932	-0.456440630677966	-0.0459708287983051	-0.511849578983051	-0.331038257118644	-0.104204618088136	-0.429226929491525	0.321210116779661	0.166621495220339	0.661462879152542	-0.294364553898305	-0.829462470847458	-0.823485994067797	-0.896001119491525	-0.53054796220339	-0.239390116125424	-0.51594791440678	0.399504429152542	0.341360379491525	0.0500920181322881	-0.439897676440678	0.357343089040678	-0.143224201627119	0.116537612044068	-0.190547937011864	0.135446437777966	0.246271033472881	-0.202911499925424	-0.0365956799440678	0.0795789533835593	0.0509005600983051	-0.29356406379661	-0.0907274920915254	-0.000183889927118645	0.254059976864407	0.946468451355932	-0.212045870169492	0.134053215101695	-0.98110101440678	-0.966240553559322	-0.960852684067797	-0.981687906779661	-0.966715959661017	-0.962486556610169	0.878854645254237	-0.223880216610169	0.133335603271186	0.96002647559322	-0.19251699779661	0.125602312711864	-0.16469863520339	0.855123507627119	-0.927200815084746	-0.963317315423729	-0.983101372372881	-0.96862562220339	-0.966967087627119	-0.828858763220339	-1	-0.323525301627119	-0.459917709830508	0.530592436440678	-0.598661222881356	0.664045913050847	-0.192408928949153	0.229940744315254	-0.323384922169492	0.435820856440678	-0.219913985964407	0.236284325605085	-0.250347442772881	0.259850026572881	-0.0599794698305085	-0.36639925719661	0.198442144830508	0.0829709328491525	0.0127682476559322	-0.013364827779661	-0.428516343559322	-0.181419230254237	-0.720654731186441
"65"	"WALKING_DOWNSTAIRS"	"11"	0.291605631956522	-0.0178097721219565	-0.111070149978261	0.142456557034783	0.0708122725543478	-0.324026938043478	0.0979637965434783	0.0110374284543478	-0.311128176956522	0.416724176521739	-0.0613840461008696	-0.250397054195652	-0.031090243826087	-0.0509447470478261	0.509796751304348	0.0918422233456522	-0.340211982826087	-0.774533806304348	-0.786177051086957	-0.0122550001456522	-0.312951840826087	-0.324746679565217	0.246365761717391	0.389576293043478	0.1169109759	-0.372227638173913	0.254955939521739	-0.241430541882609	0.396092857391304	-0.194986307391304	0.152503231313043	0.109122107669565	0.0899844285304348	-0.140567679934783	0.14000989523913	0.0177492623043478	-0.180421581695652	-0.480735389782609	0.242562623417391	-0.151313116602174	0.941746406521739	-0.200321942608696	0.132371684891304	-0.954497498695652	-0.926310469565217	-0.925814906086956	-0.956013880217391	-0.926128815652174	-0.927182407173913	0.885043524347826	-0.202326290217391	0.138812048869565	0.946040545869565	-0.192116671521739	0.115694396804348	-0.210109683804348	0.843040995217391	-0.934886944782609	-0.964376480217391	-0.958651566956522	-0.925005368913044	-0.932530080652174	-0.622441542215217	-1	-0.121381005791304	-0.64011805826087	0.70374226826087	-0.766641715	0.828825382608696	-0.323405424565217	0.354024332173913	-0.433380502826087	0.530652144565217	-0.473773207826087	0.497928961086957	-0.521034561956522	0.540362665652174	0.389939297764783	-0.112084075869565	0.403894245717391	0.0897168657173913	0.0252274201521739	-0.0225208905847826	-0.0834212653347826	-0.126816662141304	-0.579710482173913
"66"	"WALKING_UPSTAIRS"	"11"	0.263775859277778	-0.0303157822055556	-0.106797216481481	-0.238802959018519	-0.103167501868519	-0.203369399185185	-0.293610542592593	-0.101750738833333	-0.161751298222222	-0.0501712200411111	-0.179321982740741	-0.21516913012963	0.215877176833333	0.13191429467037	0.577581789259259	-0.119161142259259	-0.706859446481481	-0.840051968888889	-0.710302526851852	-0.413641687222222	-0.270117565475926	-0.0841232104611111	0.325391156148148	0.300972029148148	0.00963847795185185	-0.465199641925926	0.240101942387037	0.026669720387037	0.0635609946388889	-0.209672935703704	0.0783257957259259	0.195026085459259	-0.0110681656351852	-0.315464314555556	0.132268778092593	-0.0695963759240741	0.0877569343203704	-0.509465040555556	0.0202699562962963	-0.00932791938888889	0.892626155555556	-0.343576924814815	0.146633747092593	-0.953463105740741	-0.924360832962963	-0.906933171111111	-0.955696621296296	-0.924482505740741	-0.912622746851852	0.834796680555556	-0.339266536851852	0.160149032203704	0.895994303333333	-0.332457752037037	0.1235138535	0.12256964330037	0.717460332037037	-0.793781246851852	-0.957615988888889	-0.960082468148148	-0.928388103333333	-0.926515703703704	-0.239569259833333	-1	0.0317437568981482	-0.715196671111111	0.753481919814815	-0.791266707592593	0.828631137037037	-0.55749399037037	0.581703293888889	-0.63763139462963	0.704771923703704	-0.775070556666667	0.78817191962963	-0.800529490185185	0.808986551851852	0.426625387518519	-0.307433913888889	0.258280081296296	0.0968561683092593	-0.0132625289255556	-0.0151463896833333	-0.452961683518519	-0.428119229814815	-0.785359167222222
"67"	"LAYING"	"12"	0.260113433	-0.0175203917146667	-0.108160125666667	-0.95531868	-0.949072009333333	-0.9483338435	-0.958692528166667	-0.952123606166667	-0.949581700666667	-0.9056824665	-0.539903321383333	-0.7762675945	0.790426552	0.666494121166667	0.820991438333333	-0.947099203333333	-0.993091959166667	-0.998195337	-0.994238508333333	-0.964814152833333	-0.964924633833333	-0.952419377666667	-0.278541644973333	-0.47057284605	-0.428856612516667	-0.0615863914583333	0.05410507662	-0.004679171075	-0.0157515675466667	0.133667504183333	-0.010819300875	0.105419647158333	0.0879347672866667	0.131592729003333	-0.0296824338838333	0.0683562607133333	-0.120907502335	0.047384682575	-0.413148777335	-0.292380102033333	-0.3785920653	0.8033788345	0.2750431984	-0.936458309333333	-0.974396492666667	-0.9596439555	-0.938340781833333	-0.9752695165	-0.960901616666667	-0.418869332	0.762043408333333	0.27229190165	-0.346933528666667	0.810598329666667	0.265776683783333	-0.154599472833333	-0.9850809215	0.369138029	-0.408763467666667	-0.942293031833333	-0.978348091166667	-0.964347229833333	-0.510292505083333	-0.6489908095	-0.757340128666667	-0.5926869015	0.60075547	-0.6087066605	0.616692396666667	-0.20038350805	0.16474916492	-0.182295478191667	0.222395259363	-0.34281963184	0.353130011223333	-0.3631884551	0.370608232816667	-0.0854899025066667	-0.469480464183333	-0.0728975664	0.0854295393833333	0.00774408308	-0.0043714837772	-0.969276283333333	-0.962639526833333	-0.970629308166667
"68"	"SITTING"	"12"	0.275007224901961	-0.0157892988523529	-0.106307228960784	-0.982568781960784	-0.92858124	-0.939661889019608	-0.984983238039216	-0.928279664313725	-0.938661546078431	-0.920062029411765	-0.530375877843137	-0.783338561176471	0.82921222254902	0.665309270588235	0.818498566078431	-0.952751155882353	-0.999585733137255	-0.997231938627451	-0.995664085686275	-0.988001293529412	-0.941752945294118	-0.939707810196078	-0.430607546470588	-0.378233558913726	-0.328136512372549	0.0776428455294118	0.0683326668431373	0.000422401966666666	0.0879613626078431	0.0641697245333333	-0.0638422897529412	0.207423681392157	-0.0547108420843137	0.0540600548117647	-0.0547151322862745	0.0709417953	-0.0736566364431373	-0.252453403558824	-0.329717402307843	0.234654747901961	0.926228975490196	0.0830509010823529	0.0885640696078431	-0.985203642352941	-0.963641979215686	-0.956208629607843	-0.985272210980392	-0.964601150980392	-0.957671045882353	0.857229609019608	0.0635433651619608	0.0893122579607843	0.942752191176471	0.0969501979280392	0.0799409814470588	-0.449297103333333	0.80850924254902	-0.944505920196078	-0.937871813529412	-0.985646892745098	-0.967708557843137	-0.960919024509804	-0.901087203529412	-0.568952922060784	-0.490958296215686	-0.313392664960392	0.360430478745098	-0.408124702156863	0.456525718627451	-0.45570697072549	0.426887479647059	-0.433917474360784	0.456336051547059	-0.563910773176471	0.572245360803922	-0.580291350411765	0.585298600019608	-0.443606390372549	-0.367342126098039	0.169013714372549	0.0771277656078431	0.0105990504054902	-0.0020457599227451	-0.976494200784314	-0.964047461568627	-0.97911346627451
